dataset,source,source_type,relation,target,target_type,weight,support_documents,first_year,last_year
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,alexandrium_pacificum,DINO_TAXON,1,STX_DOC_001721,2022.0,2022.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,alexandrium_tamarense,DINO_TAXON,3,STX_DOC_000180;STX_DOC_000699;STX_DOC_001730,2017.0,2020.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,25,STX_DOC_000013;STX_DOC_000103;STX_DOC_000174;STX_DOC_000175;STX_DOC_000263;STX_DOC_000264;STX_DOC_000304;STX_DOC_000397;STX_DOC_000407;STX_DOC_000412;STX_DOC_000423;STX_DOC_000455;STX_DOC_000532;STX_DOC_000536;STX_DOC_000608;STX_DOC_000704;STX_DOC_000709;STX_DOC_000714;STX_DOC_000787;STX_DOC_000891;STX_DOC_000894;STX_DOC_000918;STX_DOC_001720;STX_DOC_001721;STX_DOC_001728,2017.0,2025.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,climate,ENV_FACTOR,3,STX_DOC_000065;STX_DOC_000536;STX_DOC_001721,2021.0,2022.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,cyanobacteria,CYANO_TAXON,4,STX_DOC_000034;STX_DOC_000037;STX_DOC_000242,2017.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,dolichospermum,CYANO_TAXON,1,STX_DOC_000037,2024.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,gymnodinium,DINO_TAXON,3,STX_DOC_000037;STX_DOC_000059;STX_DOC_001721,2018.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,gymnodinium_catenatum,DINO_TAXON,3,STX_DOC_000037;STX_DOC_000059;STX_DOC_001721,2018.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,4,STX_DOC_000263;STX_DOC_000407;STX_DOC_000412;STX_DOC_001721,2021.0,2023.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,3,STX_DOC_000107;STX_DOC_000155;STX_DOC_000787,2020.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,lc_ms,DETECTION_METHOD,1,STX_DOC_001720,2022.0,2022.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,1,STX_DOC_001720,2022.0,2022.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,5,STX_DOC_000088;STX_DOC_000180;STX_DOC_000407;STX_DOC_000418;STX_DOC_000423,2017.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,3,STX_DOC_000025;STX_DOC_000267;STX_DOC_001724,2019.0,2023.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,2,STX_DOC_000107;STX_DOC_000304,2020.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,5,STX_DOC_000025;STX_DOC_000160;STX_DOC_000267;STX_DOC_001724;STX_DOC_001728,2018.0,2023.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,nitrogen,ENV_FACTOR,8,STX_DOC_000025;STX_DOC_000058;STX_DOC_000160;STX_DOC_000267;STX_DOC_000452;STX_DOC_000545;STX_DOC_001724;STX_DOC_001728,2018.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,7,STX_DOC_000013;STX_DOC_000263;STX_DOC_000423;STX_DOC_000455;STX_DOC_000545;STX_DOC_000709;STX_DOC_001728,2018.0,2022.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,nutrients,ENV_FACTOR,2,STX_DOC_000423;STX_DOC_001721,2018.0,2022.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,ocean_warming,ENV_FACTOR,1,STX_DOC_000132,2026.0,2026.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,phosphate,ENV_FACTOR,1,STX_DOC_000418,2020.0,2020.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,protoceratium,DINO_TAXON,3,STX_DOC_000059;STX_DOC_000155;STX_DOC_000530,2018.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,protoceratium_reticulatum,DINO_TAXON,3,STX_DOC_000059;STX_DOC_000155;STX_DOC_000530,2018.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,salinity,ENV_FACTOR,6,STX_DOC_000013;STX_DOC_000175;STX_DOC_000411;STX_DOC_000709;STX_DOC_001002;STX_DOC_001730,2017.0,2025.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,8,STX_DOC_000132;STX_DOC_000134;STX_DOC_000175;STX_DOC_000411;STX_DOC_000530;STX_DOC_000709;STX_DOC_001002;STX_DOC_001730,2017.0,2026.0
dino_post2015,alexandrium_catenella,DINO_TAXON,semantic_cooccurrence,warming,ENV_FACTOR,3,STX_DOC_000065;STX_DOC_000132;STX_DOC_000800,2022.0,2026.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,17,STX_DOC_000023;STX_DOC_000025;STX_DOC_000034;STX_DOC_000037;STX_DOC_000058;STX_DOC_000088;STX_DOC_000101;STX_DOC_000106;STX_DOC_000134;STX_DOC_000160;STX_DOC_000242;STX_DOC_000258;STX_DOC_000359;STX_DOC_000418;STX_DOC_000452;STX_DOC_000469;STX_DOC_001729,2017.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,bloom_dynamics,BIOLOGICAL_PROCESS,1,STX_DOC_001720,2022.0,2022.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,8,STX_DOC_000025;STX_DOC_000058;STX_DOC_000106;STX_DOC_000134;STX_DOC_000160;STX_DOC_000359;STX_DOC_000423;STX_DOC_000452,2018.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000134,2021.0,2021.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,harmful_algal_bloom,BIOLOGICAL_PROCESS,5,STX_DOC_000088;STX_DOC_000263;STX_DOC_000640;STX_DOC_000800;STX_DOC_001721,2016.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,3,STX_DOC_000034;STX_DOC_000180;STX_DOC_001730,2017.0,2022.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,1,STX_DOC_001730,2017.0,2017.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,5,STX_DOC_000058;STX_DOC_000106;STX_DOC_000134;STX_DOC_000160;STX_DOC_000452,2018.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,7,STX_DOC_000023;STX_DOC_000034;STX_DOC_000037;STX_DOC_000101;STX_DOC_000106;STX_DOC_000258;STX_DOC_000359,2021.0,2024.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,18,STX_DOC_000023;STX_DOC_000059;STX_DOC_000106;STX_DOC_000123;STX_DOC_000134;STX_DOC_000175;STX_DOC_000264;STX_DOC_000399;STX_DOC_000412;STX_DOC_000418;STX_DOC_000640;STX_DOC_000702;STX_DOC_000709;STX_DOC_000787;STX_DOC_001002;STX_DOC_001029;STX_DOC_001728;STX_DOC_001730,2016.0,2025.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,7,STX_DOC_000034;STX_DOC_000058;STX_DOC_000106;STX_DOC_000160;STX_DOC_000242;STX_DOC_000418;STX_DOC_001729,2017.0,2022.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,7,STX_DOC_000418;STX_DOC_000423;STX_DOC_000455;STX_DOC_000545;STX_DOC_000714;STX_DOC_001225;STX_DOC_001707,2017.0,2025.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,2,STX_DOC_000242;STX_DOC_000640,2016.0,2017.0
dino_post2015,alexandrium_catenella,DINO_TAXON,taxon_associated_with_process,transcriptomic,BIOLOGICAL_PROCESS,3,STX_DOC_000242;STX_DOC_000640;STX_DOC_001729,2016.0,2017.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,anabaena,CYANO_TAXON,1,STX_DOC_000044,2023.0,2023.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,aphanizomenon,CYANO_TAXON,1,STX_DOC_000044,2023.0,2023.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,3,STX_DOC_000026;STX_DOC_000424;STX_DOC_000820,2017.0,2022.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,cyanobacteria,CYANO_TAXON,2,STX_DOC_000026;STX_DOC_000044,2022.0,2023.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,1,STX_DOC_000820,2017.0,2017.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,2,STX_DOC_000181;STX_DOC_000553,2016.0,2017.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,1,STX_DOC_000181,2016.0,2016.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,1,STX_DOC_000181,2016.0,2016.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,pyrodinium,DINO_TAXON,2,STX_DOC_000026;STX_DOC_000044,2022.0,2023.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,pyrodinium_bahamense,DINO_TAXON,2,STX_DOC_000026;STX_DOC_000044,2022.0,2023.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,1,STX_DOC_000553,2017.0,2017.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,4,STX_DOC_000026;STX_DOC_000044;STX_DOC_000240;STX_DOC_000241,2017.0,2023.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,5,STX_DOC_000026;STX_DOC_000240;STX_DOC_000241;STX_DOC_000713;STX_DOC_001041,2016.0,2022.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,1,STX_DOC_001041,2016.0,2016.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,2,STX_DOC_000181;STX_DOC_000713,2016.0,2017.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,2,STX_DOC_000026;STX_DOC_000044,2022.0,2023.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,2,STX_DOC_000181;STX_DOC_000820,2016.0,2017.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,taxon_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,2,STX_DOC_000240;STX_DOC_000241,2017.0,2017.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,taxon_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,1,STX_DOC_000181,2016.0,2016.0
dino_post2015,alexandrium_fundyense,DINO_TAXON,taxon_associated_with_process,transcriptomic,BIOLOGICAL_PROCESS,3,STX_DOC_000181;STX_DOC_000713;STX_DOC_001041,2016.0,2017.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,alexandrium_ostenfeldii,DINO_TAXON,1,STX_DOC_000180,2017.0,2017.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,alexandrium_pacificum,DINO_TAXON,2,STX_DOC_000048;STX_DOC_000415,2020.0,2021.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,alexandrium_tamarense,DINO_TAXON,3,STX_DOC_000154;STX_DOC_000180;STX_DOC_000478,2016.0,2024.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,alexandrium_tamiyavanichii,DINO_TAXON,1,STX_DOC_000524,2024.0,2024.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,biosensor,DETECTION_METHOD,1,STX_DOC_000524,2024.0,2024.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,6,STX_DOC_000019;STX_DOC_000020;STX_DOC_000057;STX_DOC_000176;STX_DOC_000367;STX_DOC_000613,2017.0,2023.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,climate,ENV_FACTOR,1,STX_DOC_000415,2020.0,2020.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,cyanobacteria,CYANO_TAXON,4,STX_DOC_000012;STX_DOC_000019;STX_DOC_000077;STX_DOC_000364,2016.0,2022.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,gymnodinium,DINO_TAXON,3,STX_DOC_000154;STX_DOC_000260;STX_DOC_000414,2021.0,2024.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,gymnodinium_catenatum,DINO_TAXON,3,STX_DOC_000154;STX_DOC_000260;STX_DOC_000414,2021.0,2024.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,1,STX_DOC_000057,2020.0,2020.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,3,STX_DOC_000057;STX_DOC_000478;STX_DOC_000711,2016.0,2020.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,lc_ms,DETECTION_METHOD,1,STX_DOC_000414,2021.0,2021.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,1,STX_DOC_000414,2021.0,2021.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,3,STX_DOC_000180;STX_DOC_000403;STX_DOC_000718,2016.0,2024.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,liquid_chromatography,DETECTION_METHOD,1,STX_DOC_000478,2016.0,2016.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,3,STX_DOC_000367;STX_DOC_000414;STX_DOC_000777,2019.0,2026.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,1,STX_DOC_000698,2021.0,2021.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,3,STX_DOC_000012;STX_DOC_000019;STX_DOC_000236,2016.0,2019.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,nitrogen,ENV_FACTOR,6,STX_DOC_000012;STX_DOC_000019;STX_DOC_000020;STX_DOC_000236;STX_DOC_000403;STX_DOC_000618,2016.0,2024.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,5,STX_DOC_000019;STX_DOC_000020;STX_DOC_000110;STX_DOC_000236;STX_DOC_000618,2017.0,2023.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,nutrients,ENV_FACTOR,2,STX_DOC_000019;STX_DOC_000236,2017.0,2019.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,phosphate,ENV_FACTOR,2,STX_DOC_000019;STX_DOC_000236,2017.0,2019.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,phosphorus,ENV_FACTOR,4,STX_DOC_000012;STX_DOC_000019;STX_DOC_000020;STX_DOC_000618,2016.0,2023.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,salinity,ENV_FACTOR,2,STX_DOC_000415;STX_DOC_000777,2020.0,2026.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,2,STX_DOC_000401;STX_DOC_000613,2023.0,2025.0
dino_post2015,alexandrium_minutum,DINO_TAXON,semantic_cooccurrence,warming,ENV_FACTOR,1,STX_DOC_000613,2023.0,2023.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,9,STX_DOC_000012;STX_DOC_000019;STX_DOC_000020;STX_DOC_000110;STX_DOC_000244;STX_DOC_000401;STX_DOC_000415;STX_DOC_000450;STX_DOC_001025,2016.0,2025.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,differential_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000364,2020.0,2020.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,evolution,BIOLOGICAL_PROCESS,1,STX_DOC_000826,2016.0,2016.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,12,STX_DOC_000012;STX_DOC_000019;STX_DOC_000048;STX_DOC_000077;STX_DOC_000110;STX_DOC_000236;STX_DOC_000311;STX_DOC_000364;STX_DOC_000414;STX_DOC_000613;STX_DOC_000718;STX_DOC_000909,2016.0,2023.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,4,STX_DOC_000048;STX_DOC_000110;STX_DOC_000364;STX_DOC_000613,2019.0,2023.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,2,STX_DOC_000180;STX_DOC_000718,2016.0,2017.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,6,STX_DOC_000019;STX_DOC_000048;STX_DOC_000236;STX_DOC_000311;STX_DOC_000370;STX_DOC_000450,2017.0,2025.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,4,STX_DOC_000020;STX_DOC_000110;STX_DOC_000244;STX_DOC_000401,2016.0,2025.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,5,STX_DOC_000077;STX_DOC_000370;STX_DOC_000450;STX_DOC_000613;STX_DOC_000698,2018.0,2025.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,2,STX_DOC_000020;STX_DOC_000110,2019.0,2021.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,9,STX_DOC_000012;STX_DOC_000019;STX_DOC_000048;STX_DOC_000077;STX_DOC_000236;STX_DOC_000403;STX_DOC_000415;STX_DOC_000450;STX_DOC_000777,2016.0,2026.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,transcription,BIOLOGICAL_PROCESS,1,STX_DOC_000909,2020.0,2020.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,6,STX_DOC_000020;STX_DOC_000110;STX_DOC_000370;STX_DOC_000826;STX_DOC_000909;STX_DOC_001236,2016.0,2022.0
dino_post2015,alexandrium_minutum,DINO_TAXON,taxon_associated_with_process,transcriptomic,BIOLOGICAL_PROCESS,8,STX_DOC_000012;STX_DOC_000019;STX_DOC_000110;STX_DOC_000370;STX_DOC_000414;STX_DOC_000450;STX_DOC_000618;STX_DOC_000909,2016.0,2025.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,2,STX_DOC_000021;STX_DOC_000558,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,climate,ENV_FACTOR,1,STX_DOC_000558,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,gymnodinium,DINO_TAXON,1,STX_DOC_000021,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,gymnodinium_catenatum,DINO_TAXON,1,STX_DOC_000021,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,1,STX_DOC_000155,2024.0,2024.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,lc_ms,DETECTION_METHOD,1,STX_DOC_000092,2017.0,2017.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,1,STX_DOC_000092,2017.0,2017.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,1,STX_DOC_000180,2017.0,2017.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,1,STX_DOC_000092,2017.0,2017.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,protoceratium,DINO_TAXON,1,STX_DOC_000155,2024.0,2024.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,protoceratium_reticulatum,DINO_TAXON,1,STX_DOC_000155,2024.0,2024.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,pyrodinium,DINO_TAXON,1,STX_DOC_000021,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,pyrodinium_bahamense,DINO_TAXON,1,STX_DOC_000021,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,salinity,ENV_FACTOR,1,STX_DOC_000558,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,1,STX_DOC_000558,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000021,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,1,STX_DOC_000180,2017.0,2017.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,2,STX_DOC_000021;STX_DOC_000558,2016.0,2016.0
dino_post2015,alexandrium_ostenfeldii,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,1,STX_DOC_000021,2016.0,2016.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,alexandrium_tamarense,DINO_TAXON,1,STX_DOC_000243,2016.0,2016.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,7,STX_DOC_000133;STX_DOC_000451;STX_DOC_000464;STX_DOC_000533;STX_DOC_000607;STX_DOC_001708;STX_DOC_001721,2021.0,2025.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,climate,ENV_FACTOR,2,STX_DOC_000415;STX_DOC_001721,2020.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,cyanobacteria,CYANO_TAXON,2,STX_DOC_000104,2022.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,dolichospermum,CYANO_TAXON,1,STX_DOC_000104,2022.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,gymnodinium,DINO_TAXON,3,STX_DOC_000457;STX_DOC_000458;STX_DOC_001721,2022.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,gymnodinium_catenatum,DINO_TAXON,3,STX_DOC_000457;STX_DOC_000458;STX_DOC_001721,2022.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,1,STX_DOC_001721,2022.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,1,STX_DOC_000089,2022.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,irradiance,ENV_FACTOR,1,STX_DOC_000133,2025.0,2025.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,lc_ms,DETECTION_METHOD,2,STX_DOC_000104;STX_DOC_000541,2020.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,2,STX_DOC_000104;STX_DOC_000541,2020.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,3,STX_DOC_000133;STX_DOC_000199;STX_DOC_000541,2020.0,2025.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,1,STX_DOC_000122,2023.0,2023.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,1,STX_DOC_000105,2022.0,2022.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,2,STX_DOC_000005;STX_DOC_000122,2023.0,2023.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,nitrogen,ENV_FACTOR,4,STX_DOC_000005;STX_DOC_000122;STX_DOC_000243;STX_DOC_000464,2016.0,2023.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,3,STX_DOC_000243;STX_DOC_000451;STX_DOC_001708,2016.0,2025.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,nutrients,ENV_FACTOR,3,STX_DOC_000133;STX_DOC_000464;STX_DOC_001721,2021.0,2025.0
dino_post2015,alexandrium_pacificum,DINO_TAXON,semantic_cooccurrence,phosphate,ENV_FACTOR,2,STX_DOC_000243;STX_DOC_000464,2016.0,2021.0
